OBJ_ID,Dat_obs,Hr_obs,Nb_coyotes,Alimentation,Statut_animal,Periode,Comp_class,Com_code,Cote,Territoire,Statut_mention,Provenance,Verif,X,Y,Lat,Long,geometry
1332,"2019-01-28","12:50:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",292801.2097,5046442.164,"45,5577878","-73,6536922",POINT (292801.2097 5046442.164)
1333,"2019-01-28","11:00:00",1,,,"jour","1",2,1,"Villeray—Saint-Michel—Parc-Extension","Valide","formulaire","oui",293764.8517,5047202.08,"45,5646417","-73,64136612",POINT (293764.8517 5047202.08)
1334,"2019-01-26","13:50:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",293123.3047,5045960.043,"45,553455","-73,649555",POINT (293123.3047 5045960.043)
1335,"2019-01-27","09:27:00",1,,,"jour","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",293603.2461,5047136.357,"45,56404773","-73,64343486",POINT (293603.2461 5047136.357)
1336,"2019-01-27","09:31:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",293609.6389,5046964.384,"45,56250036","-73,64334903",POINT (293609.6389 5046964.384)
1337,"2019-01-27","18:35:00",1,"ordures",,"nuit","2",4,2.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293364.9736,5047250.973,"45,5650752","-73,6464899",POINT (293364.9736 5047250.973)
1338,"2019-01-27","09:25:00",1,,,"jour","1",2,1,"Villeray—Saint-Michel—Parc-Extension","Valide","formulaire","oui",294025.7347,5046880.71,"45,561754","-73,638017",POINT (294025.7347 5046880.71)
1339,"2019-01-28","23:00:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",291471.7046,5044443.922,"45,5397828","-73,6706673",POINT (291471.7046 5044443.922)
1340,"2019-01-28","21:00:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",292118.8183,5046537.458,"45,55863319","-73,66243537",POINT (292118.8183 5046537.458)
1341,"2019-01-30","00:15:00",1,"ordures",,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","formulaire","oui",291279.4217,5044492.831,"45,5402192","-73,6731308",POINT (291279.4217 5044492.831)
1342,"2019-01-29","19:30:00",1,,,"nuit","1",2,0.6,"Mercier—Hochelaga-Maisonneuve","Valide","info-coyote","oui",301899.1399,5052317.831,"45,61075616","-73,537192",POINT (301899.1399 5052317.831)
1343,"2019-01-30","11:45:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",290859.2793,5044222.679,"45,53778","-73,678503",POINT (290859.2793 5044222.679)
1344,"2019-01-30","12:45:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",288889.1867,5043406.963,"45,53039772","-73,70370226",POINT (288889.1867 5043406.963)
1345,"2019-01-30","12:30:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",288951.1312,5043524.181,"45,5314539","-73,702913",POINT (288951.1312 5043524.181)
1346,"2019-01-30","13:00:00",1,,,"jour","1",2,1,"Saint-Laurent","Valide","info-coyote","oui",288421.5606,5042592.569,"45,5230587","-73,7096619",POINT (288421.5606 5042592.569)
1347,"2019-01-30","12:50:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",288504.7727,5042989.403,"45,5266315","-73,7086099",POINT (288504.7727 5042989.403)
1348,"2019-01-30","09:30:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",291265.6226,5044695.521,"45,5420428","-73,6733131",POINT (291265.6226 5044695.521)
1349,"2019-01-30","16:35:00",1,,,"crepuscule","2",4,2.8,"Saint-Laurent","Valide","formulaire","oui",286842.3812,5042227.856,"45,519738","-73,7298636",POINT (286842.3812 5042227.856)
1350,"2019-01-31","19:16:00",1,,,"nuit","2",4,2.6,"Saint-Laurent","Valide","formulaire","oui",289343.2195,5042163.92,"45,51922261","-73,69785021",POINT (289343.2195 5042163.92)
1351,"2019-02-01","07:30:00",1,,,"crepuscule","2",4,2.8,"Ahuntsic-Cartierville","Valide","info-coyote","oui",291310.0438,5044359.04,"45,5390159","-73,672735",POINT (291310.0438 5044359.04)
1352,"2019-01-31","22:10:00",1,,,"nuit","inconnue",1,0,"Saint-Laurent","Valide","info-coyote","oui",291452.0722,5042840.802,"45,525357","-73,670875",POINT (291452.0722 5042840.802)
1353,"2019-02-01","11:00:00",1,,,"jour","inconnue",1,0,"Pierrefonds-Roxboro","Valide","info-coyote","oui",272110.4218,5035725.118,"45,4606899","-73,9180007",POINT (272110.4218 5035725.118)
1354,"2019-02-01","22:55:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294231.0127,5046249.487,"45,5560772","-73,63537378",POINT (294231.0127 5046249.487)
1355,"2019-02-03","14:50:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293715.3011,5047039.326,"45,5631764","-73,6419972",POINT (293715.3011 5047039.326)
1356,"2019-01-28","12:16:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",293428.534,5047180.799,"45,5644448","-73,64567402",POINT (293428.534 5047180.799)
1357,"2019-01-30","12:39:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",288849.7716,5043381.554,"45,53016818","-73,70420605",POINT (288849.7716 5043381.554)
1358,"2019-01-31","19:17:00",1,,,"nuit","5",10,8.6,"Saint-Laurent","Valide","SPVM","oui",289064.943,5042044.876,"45,51814518","-73,70140837",POINT (289064.943 5042044.876)
1359,"2019-02-01","09:16:00",1,,,"jour","inconnue",1,0,"Pierrefonds-Roxboro","Valide","SPVM","oui",271749.3866,5035680.174,"45,46026849","-73,9226141",POINT (271749.3866 5035680.174)
1362,"2019-02-07","13:00:00",1,,,"jour","2",4,3,"Ville-Marie","Valide","info-coyote","oui",297236.1088,5039923.603,"45,49919363","-73,59678515",POINT (297236.1088 5039923.603)
1365,"2019-02-10","10:30:00",1,,,"jour","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294654.1569,5047449.566,"45,56688219","-73,62997882",POINT (294654.1569 5047449.566)
1366,"2019-02-10","11:00:00",1,,,"jour","2",5,4,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",293827.8637,5047319.558,"45,5656998","-73,64056154",POINT (293827.8637 5047319.558)
1367,"2019-02-10","11:45:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293493.281,5047017.174,"45,5629735","-73,6448408",POINT (293493.281 5047017.174)
1368,"2019-02-10","11:55:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293794.1594,5046714.39,"45,56025378","-73,6409797",POINT (293794.1594 5046714.39)
1369,"2019-02-10","12:00:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293777.8313,5046791.858,"45,5609506","-73,6411906",POINT (293777.8313 5046791.858)
1370,"2019-02-10","12:05:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293817.4496,5046849.599,"45,5614708","-73,6406844",POINT (293817.4496 5046849.599)
1371,"2019-02-10","12:13:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293662.6649,5046430.347,"45,55769578","-73,64265761",POINT (293662.6649 5046430.347)
1372,"2019-02-10","12:45:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293695.7162,5046603.967,"45,5592586","-73,6422382",POINT (293695.7162 5046603.967)
1373,"2019-02-10","14:34:00",1,,,"jour","1",2,1,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294041.81,5046195.221,"45,555586","-73,637796",POINT (294041.81 5046195.221)
1374,"2019-02-10","14:43:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294270.786,5046110.779,"45,55482967","-73,63486136",POINT (294270.786 5046110.779)
1375,"2019-02-10","11:55:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","formulaire","oui",294624.7991,5046122.144,"45,5549372","-73,6303273",POINT (294624.7991 5046122.144)
1376,"2019-02-10","14:00:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293836.4973,5046742.39,"45,5605064","-73,640438",POINT (293836.4973 5046742.39)
1377,"2019-02-10","15:10:00",1,,,"jour","1",2,1,"Ahuntsic-Cartierville","Valide","formulaire","oui",294229.1769,5046272.816,"45,5562871","-73,6353978",POINT (294229.1769 5046272.816)
1378,"2019-02-10","12:30:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","formulaire","oui",293759.4295,5046494.042,"45,55827047","-73,6414196",POINT (293759.4295 5046494.042)
1379,"2019-02-11","07:20:00",1,,,"crepuscule","1",2,0.8,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294838.9932,5048387.981,"45,575329","-73,62763",POINT (294838.9932 5048387.981)
1380,"2019-02-10","12:00:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293867.975,5046801.224,"45,5610363","-73,6400361",POINT (293867.975 5046801.224)
1381,"2019-02-11","07:00:00",1,,,"crepuscule","2",4,2.8,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294636.4402,5048133.259,"45,573034","-73,63022",POINT (294636.4402 5048133.259)
1382,"2019-02-11","07:00:00",1,,,"crepuscule","2",4,2.8,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294636.4402,5048133.259,"45,573034","-73,63022",POINT (294636.4402 5048133.259)
1384,"2019-02-10","12:45:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","MFFP","oui",293658.4422,5046437.08,"45,5577563","-73,64271185",POINT (293658.4422 5046437.08)
1385,"2019-02-11","04:30:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","MFFP","oui",296701.4566,5046057.285,"45,55438082","-73,60372777",POINT (296701.4566 5046057.285)
1386,"2019-02-09","00:58:00",1,,,"nuit","inconnue",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","SPVM","oui",296885.7469,5053802.38,"45,62407548","-73,60149287",POINT (296885.7469 5053802.38)
1387,"2019-02-10","12:41:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",293693.2024,5046499.079,"45,55831474","-73,64226802",POINT (293693.2024 5046499.079)
1388,"2019-02-10","14:33:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",294215.9489,5046150.566,"45,55518685","-73,63556459",POINT (294215.9489 5046150.566)
1389,"2019-02-15","08:30:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","formulaire","oui",293980.8967,5046601.935,"45,5592448","-73,6385852",POINT (293980.8967 5046601.935)
1390,"2019-02-15","08:15:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293845.2379,5046767.524,"45,5607327","-73,6403266",POINT (293845.2379 5046767.524)
1391,"2019-02-15","08:05:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293904.8747,5046812.981,"45,56114267","-73,63956369",POINT (293904.8747 5046812.981)
1392,"2019-02-15","07:45:00",1,,,"crepuscule","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293675.793,5047077.241,"45,56351694","-73,64250417",POINT (293675.793 5047077.241)
1393,"2019-02-15","08:20:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293893.0489,5046693.104,"45,5600638","-73,6397125",POINT (293893.0489 5046693.104)
1394,"2019-02-15","08:30:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293642.0412,5046619.877,"45,5594009","-73,6429261",POINT (293642.0412 5046619.877)
1395,"2019-02-15","17:37:00",1,,,"crepuscule","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293863.117,5046265.245,"45,55621332","-73,64008634",POINT (293863.117 5046265.245)
1396,"2019-02-16","13:25:00",1,,,"jour","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294188.7968,5046877.744,"45,56172982","-73,63592814",POINT (294188.7968 5046877.744)
1397,"2019-02-16","14:08:00",1,,,"jour","2",5,4,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294928.1583,5047400.042,"45,56644049","-73,62646758",POINT (294928.1583 5047400.042)
1398,"2019-02-14","08:10:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","formulaire","oui",293624.7971,5046828.242,"45,56127555","-73,64315175",POINT (293624.7971 5046828.242)
1399,"2019-02-17","10:00:00",1,,,"jour","2",5,4,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294254.5216,5048029.504,"45,57209471","-73,63511106",POINT (294254.5216 5048029.504)
1400,"2019-02-17","10:10:00",1,,,"jour","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294119.6402,5048227.983,"45,57387862","-73,63684352",POINT (294119.6402 5048227.983)
1401,"2019-02-09","08:00:00",1,,,"crepuscule","2",4,2.8,"Kirkland","Valide","formulaire","oui",274626.8606,5033558.938,"45,44131116","-73,88569096",POINT (274626.8606 5033558.938)
1402,"2019-02-17","10:40:00",1,,,"jour","1",2,1,"Lachine","Valide","info-coyote","oui",291619.5851,5033906.312,"45,4449639","-73,66849074",POINT (291619.5851 5033906.312)
1403,"2019-02-17","10:45:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293278.7762,5048416.115,"45,57555807","-73,6476216",POINT (293278.7762 5048416.115)
1404,"2019-02-17","12:05:00",1,,,"jour","2",5,4,"Ahuntsic-Cartierville","Valide","info-coyote","oui",292161.3439,5048615.677,"45,57733439","-73,66194438",POINT (292161.3439 5048615.677)
1405,"2019-02-17","10:00:00",1,,,"jour","1",2,1,"Saint-Laurent","Valide","formulaire","oui",283841.9441,5040009.391,"45,4996918","-73,768175",POINT (283841.9441 5040009.391)
1406,"2019-02-18","07:30:00",1,,,"crepuscule","inconnue",1,0,"LaSalle","Valide","info-coyote","oui",292311.1409,5031745.208,"45,4255299","-73,6595955",POINT (292311.1409 5031745.208)
1407,"2019-02-18","20:10:00",1,,,"nuit","1",2,0.6,"Montréal-Nord","Valide","info-coyote","oui",293210.4409,5049726.012,"45,58734375","-73,64852826",POINT (293210.4409 5049726.012)
1409,"2019-02-19","05:08:00",1,,,"nuit","1",2,0.6,"Mercier—Hochelaga-Maisonneuve","Valide","formulaire","oui",302416.2928,5052532.639,"45,61269102","-73,53056262",POINT (302416.2928 5052532.639)
1410,"2019-01-31","20:30:00",1,,,"nuit","inconnue",1,0,"Saint-Laurent","Valide","formulaire","oui",289764.7528,5043189.683,"45,528462","-73,692486",POINT (289764.7528 5043189.683)
1411,"2019-02-10","10:40:00",1,,,"jour","2",4,3,"Villeray—Saint-Michel—Parc-Extension","Valide","formulaire","oui",294341.7017,5047740.303,"45,5694937","-73,6339879",POINT (294341.7017 5047740.303)
1412,"2019-02-15","08:06:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",293294.3806,5047325.872,"45,565748","-73,647396",POINT (293294.3806 5047325.872)
1413,"2019-02-22","03:40:00",1,,,"nuit","inconnue",1,0,"Mercier—Hochelaga-Maisonneuve","Valide","formulaire","oui",302217.9119,5051957.547,"45,60751549","-73,53310311",POINT (302217.9119 5051957.547)
1416,"2019-02-24","06:00:00",1,,,"crepuscule","inconnue",1,0,"Mercier—Hochelaga-Maisonneuve","Valide","info-coyote","oui",302378.6665,5052482.963,"45,6122439","-73,5310448",POINT (302378.6665 5052482.963)
1417,"2016-08-02","12:00:00",1,,,"jour","inconnue",1,0,"Kirkland","Valide","autre","oui",277428.1214,5036196.93,"45,465164","-73,8500311",POINT (277428.1214 5036196.93)
1418,"2019-01-11","12:45:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293958.5594,5046190.991,"45,55554665","-73,63886222",POINT (293958.5594 5046190.991)
1419,"2019-01-11","14:55:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294243.7721,5046428.967,"45,55769242","-73,63521423",POINT (294243.7721 5046428.967)
1420,"2019-02-17","12:00:00",1,,,"jour","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294108.7731,5048231.997,"45,57391457","-73,63698284",POINT (294108.7731 5048231.997)
1421,"2019-02-26","10:10:00",1,,,"jour","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",293976.1061,5048021.899,"45,572022","-73,638678",POINT (293976.1061 5048021.899)
1422,"2019-02-26","13:15:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293566.7553,5046665.187,"45,5598074","-73,6438915",POINT (293566.7553 5046665.187)
1423,"2019-02-26","13:00:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","formulaire","oui",293585.2067,5046702.305,"45,5601417","-73,643656",POINT (293585.2067 5046702.305)
1424,"2019-02-26","13:15:00",1,,,"jour","2",5,4,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293655.7145,5046721.65,"45,5603169","-73,64275327",POINT (293655.7145 5046721.65)
1425,"2019-02-26","13:30:00",1,"autre",,"jour","2",5,4,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293659.1503,5046437.204,"45,55775743","-73,64270278",POINT (293659.1503 5046437.204)
1427,"2019-02-16","07:00:00",1,,,"crepuscule","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293764.1664,5046900.758,"45,5619303","-73,6413681",POINT (293764.1664 5046900.758)
1428,"2019-02-26","13:00:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293558.1342,5046865.727,"45,56161178","-73,64400654",POINT (293558.1342 5046865.727)
1429,"2019-02-26","19:00:00",1,,,"nuit","1",2,0.6,"Villeray—Saint-Michel—Parc-Extension","Valide","formulaire","oui",295145.9004,5046302.459,"45,55656715","-73,62365644",POINT (295145.9004 5046302.459)
1430,"2019-02-26","14:00:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293748.4645,5046349.264,"45,55696753","-73,64155678",POINT (293748.4645 5046349.264)
1431,"2019-02-27","12:50:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293658.8731,5046439.992,"45,5577825","-73,6427064",POINT (293658.8731 5046439.992)
1432,"2019-02-27","11:00:00",1,,,"jour","2",5,4,"Ahuntsic-Cartierville","Valide","formulaire","oui",293444.3092,5047295.604,"45,5654781","-73,6454746",POINT (293444.3092 5047295.604)
1433,"2019-02-27","13:50:00",1,,,"jour","2",5,4,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293767.1689,5046429.186,"45,557687","-73,641319",POINT (293767.1689 5046429.186)
1434,"2019-02-27","14:00:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","formulaire","oui",293510.4849,5046513.982,"45,5584459","-73,6446088",POINT (293510.4849 5046513.982)
1435,"2019-02-27","20:28:00",1,,,"nuit","1",2,0.6,"Ahuntsic-Cartierville","Valide","formulaire","oui",294005.5971,5045947.597,"45,55335724","-73,63825437",POINT (294005.5971 5045947.597)
1436,"2019-02-27","20:45:00",1,,,"nuit","2",4,2.6,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294096.8956,5046175.123,"45,555406","-73,63709",POINT (294096.8956 5046175.123)
1438,"2019-02-28","10:15:00",1,"ordures",,"jour","2",4,3,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294570.7786,5047699.239,"45,5691276","-73,6310522",POINT (294570.7786 5047699.239)
1439,"2019-03-01","08:10:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293960.6508,5046213.511,"45,55574933","-73,63883593",POINT (293960.6508 5046213.511)
1440,"2019-03-01","08:15:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294101.7153,5046189.545,"45,55553585","-73,63702858",POINT (294101.7153 5046189.545)
1441,"2019-03-01","08:21:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294098.3562,5046184.542,"45,55549078","-73,6370715",POINT (294098.3562 5046184.542)
1442,"2019-03-01","08:35:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294034.6441,5046154.595,"45,55522033","-73,63788689",POINT (294034.6441 5046154.595)
1443,"2019-03-01","08:20:00",1,,,"jour","2",5,4,"Ahuntsic-Cartierville","Valide","formulaire","oui",293828.9622,5046041.094,"45,5541958","-73,64051879",POINT (293828.9622 5046041.094)
1444,"2019-03-01","10:15:00",1,,,"jour","2",5,4,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294019.9494,5046149.195,"45,55517151","-73,63807499",POINT (294019.9494 5046149.195)
1445,"2019-03-01","16:40:00",1,,,"jour","2",4,3,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",293924.628,5047520.883,"45,5675129","-73,6393264",POINT (293924.628 5047520.883)
1446,"2019-03-02","10:00:00",1,,,"jour","2",4,3,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294803.0795,5048336.184,"45,5748624","-73,6280891",POINT (294803.0795 5048336.184)
1447,"2019-03-02","09:00:00",1,"ordures",,"jour","2",4,3,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294821.7129,5047437.163,"45,566773","-73,627832",POINT (294821.7129 5047437.163)
1448,"2019-02-23","23:00:00",1,,,"nuit","2",5,3.6,"Montréal-Nord","Valide","formulaire","oui",293851.1236,5049436.675,"45,5847506","-73,640311",POINT (293851.1236 5049436.675)
1449,"2019-02-06","10:30:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",285432.6803,5042131.478,"45,51883303","-73,74790428",POINT (285432.6803 5042131.478)
1450,"2019-03-01","11:00:00",1,,,"jour","inconnue",1,0,"Le Sud-Ouest","Valide","info-coyote","oui",297058.3619,5033512.458,"45,4415012","-73,59895853",POINT (297058.3619 5033512.458)
1451,"2019-03-05","10:30:00",1,,,"jour","inconnue",1,0,"Kirkland","Valide","info-coyote","oui",275834.6027,5035061.857,"45,454886","-73,8703417",POINT (275834.6027 5035061.857)
1454,"2019-03-09","19:30:00",3,,,"nuit","inconnue",1,0,"Verdun","Valide","formulaire","oui",301054.3082,5034558.746,"45,45094907","-73,5478878",POINT (301054.3082 5034558.746)
